title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
HAPPY 40th CLASHIVERSARY! Thx Barbarian 👍,https://www.youtube.com/watch?v=2UsQKKmDEzQ,https://i.ytimg.com/vi/2UsQKKmDEzQ/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCjoNdLDi4OJX1TryAoA61L5uhQAQ,Clash of Clans,2.1M,16 hours ago,03/08/2022,HAPPY CLASHIVERSARY to everyone except the GIANT FLYING GOBLIN who traveled through time to destroy us all. That’s gonna be a problem… Follow us on our Socials! Twitter ► https://twitter.c...
"I Buried $100,000, Go Find It",https://www.youtube.com/watch?v=bffDpzeCgAA,https://i.ytimg.com/vi/bffDpzeCgAA/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBbxCGwv_XiVH3C9YM7fy0IhyLdDA,Ludwig,2.4M,1 day ago,03/08/2022,i cant believe i scammed mrbeast into giving me a free video lmao ╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗ ║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ ╠╗║╚...
YouTubers Ruined my $1000 Tournament,https://www.youtube.com/watch?v=mG4CqYa-UXo,https://i.ytimg.com/vi/mG4CqYa-UXo/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCUs280u7wXUyKU4qr82y9uQjTI4w,Branzy,345K,15 hours ago,03/08/2022,"Rekrap, Sandiction, Skipthetutorial, Yeah_Jaron, Jay_Moji, and SouliLayce join me in my annual Youtuber challenge! This time the grand prize is $1,000 BUT thanks to a very generous friend,..."
"Kizz Daniel, Tekno - Buga (Official Video)",https://www.youtube.com/watch?v=bLF90M96m2Q,https://i.ytimg.com/vi/bLF90M96m2Q/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBVQSJqoS5dYvHJoxaFhF3-6KOO8w,Kizz Daniel,39M,1 month ago,03/08/2022,"Listen to the single “Buga"". Out Now! Stream: https://music.empi.re/buga #KizzDaniel #Tekno  #Buga Official Video Video by Kizz Daniel & Tekno - Buga © 2022 FlyBoy INC / EMPIRE http://vevo..."
The 4 things you need to be an expert,https://www.youtube.com/watch?v=5eW6Eagr9XA,,Veritasium,1.1M,13 hours ago,03/08/2022,"Which experts have real expertise? This video is sponsored by Brilliant. The first 200 people to sign up via https://brilliant.org/veritasium get 20% off a yearly subscription. ▀▀▀ Chase,..."
Andor | Official Trailer | Disney+,https://www.youtube.com/watch?v=cKOegEuCcfw,,Star Wars,5.9M,1 day ago,03/08/2022,"Watch the new trailer for #Andor, a Star Wars original series, streaming only on Disney+. Experience the three-episode premiere September 21."
Grupo Firme - Pa' Todo El Año (Official Video),https://www.youtube.com/watch?v=FxwkEdrpFmg,,Grupo Firme,534K,13 hours ago,03/08/2022,"by Grupo Firme performing - Pa' Todo El Año -. © 2022 Isael Gutierrez + Evert Gutierrez , Exclusive License To Music Vip Entertainment Suscribete Aqui https://bit.ly/333fXen Director: Isael..."
The correcting feature of typewriters is not what I thought,https://www.youtube.com/watch?v=YE0U018Copw,,Technology Connections,361K,14 hours ago,03/08/2022,I was really taken aback when I learned how this works. Links 'n' stuff The Engineer Guy's video explaining the Selectric mechnism (It also has way better high-speed footage!) https://www.youtube....
Fredo Bang - 2 Death (Official Video),https://www.youtube.com/watch?v=LUcCux2Bd2o,,Fredo Bang,282K,1 day ago,03/08/2022,🦍💔🥀 Shot By @SHOTBYJOLO Text “Fredo Bang” to 225-244-6998 for Exclusive Updates 🦍 Follow Fredo Bang: Instagram: https://instagram.com/fredobang Facebook: https://www.faceboo...
"SIDEMEN $100,000 vs $100 HOLIDAY (USA EDITION)",https://www.youtube.com/watch?v=EE6YRQABzEI,,Sidemen,10M,2 days ago,03/08/2022,"SIDEMEN $100,000 vs $100 USA HOLIDAY is FINALLY here! VARSITY COLLECTION AVAILABLE NOW: http://www.sidemenclothing.com 🍹: XIX Vodka: https://www.xixvodka.com/ 🍗: Order food NOW at: https://w..."
