title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
"100 Kids Vs 100 Adults For $500,000",https://www.youtube.com/watch?v=0CTp1a-aCUM,,MrBeast,27M,1 day ago,05/12/2022,The new Nerf Pro Gelfire x MrBeast blaster is available for preorder HERE: https://bit.ly/MrBeastxNerf Burst into battle with the Nerf Pro Gelfire Mythic blaster - Available NOW: https://go.hasb.r...
Fortnite Chapter 4 Season 1 Launch Trailer,https://www.youtube.com/watch?v=XXYxZySYeFU,,Fortnite,4.6M,22 hours ago,05/12/2022,"Welcome to Fortnite Battle Royale Chapter 4 Season 1. www.fortnite.com Explore the new Island, get around with the Dirt Bike, use newly forged weapons like the Shockwave Hammer and Ex-Caliber..."
"Fortnite CHAPTER 4 is HERE! (New Map, Bikes, New Weapons)",https://www.youtube.com/watch?v=8T66hWdkmVs,,SypherPK,1.1M,16 hours ago,05/12/2022,"Fortnite Chapter 4 is here with a New Map, Motorbikes, New Weapons... This Chapter is absolutely insane. I'm going over Everything Epic didn't tell you! Enjoy! ☂️Check out Metal Umbrella!..."
Deion Sanders on Colorado’s Campus FOR THE FIRST TIME: Tours Football Facility & Stadium,https://www.youtube.com/watch?v=QfebUvE8qxY,,Well Off Media,1M,20 hours ago,05/12/2022,Posted by Deion Sanders Jr - Instagram.com/DeionSandersJr Follow Well Off on Instagram - Instagram.com/WellOffForever Song in intro: Kandy by Deion Sanders Jr Song is NOW AVAILABLE on ALL PLATFORMS
*NEW* CHAPTER 4 BATTLE PASS IN FORTNITE!,https://www.youtube.com/watch?v=lbFfZSSJKZk,,Lachlan,1M,20 hours ago,05/12/2022,Use Code Lachy for the Chapter 4 Battlepass! Join PWR Discord: https://discord.gg/pwr Subscribe to Lachy Shorts! http://bit.ly/LachyShortsSubscribe ⚡️My APPAREL⚡️ | https://PWR.Supply...
NBA YoungBoy - This Not a Song “This For My Supporters”,https://www.youtube.com/watch?v=GHAF_G1Rst4,,YoungBoy Never Broke Again,1.3M,1 day ago,05/12/2022,"I feel yo pain, I got you nigga. I’m with you. Just remember to ""Remain a Man"" and you (sweet lady) “Remain a Women” don’t let these people flunk you out. I’m gone protect you and..."
Hiker gets EATEN ALIVE... and lives,https://www.youtube.com/watch?v=tDFLtdCtwhc,,MrBallen,785K,16 hours ago,05/12/2022,"🌏 Get exclusive NordVPN deal here ➵ https://NordVPN.com/mrballen It’s risk free with Nord’s 30 day money-back guarantee!✌ Time Stamps: #1 -- ""The Torngats"" -- 1:07 -- A group of..."
FORTNITE *CHAPTER 4* LIVE EVENT!! (Fortnite Battle Royale),https://www.youtube.com/watch?v=f27yorC_AGE,,Typical Gamer,2.5M,Streamed 1 day ago,05/12/2022,New Fortnite start of Chapter 4 event gameplay live stream with SypherPK and T5G! ► SUBSCRIBE! ► http://bit.ly/SubToTG ► TG SHORTS! ► https://www.youtube.com/channel/UCWWwXggCAv3pm7gR-i88P2...
fortnite chapter 4 is INSANE!,https://www.youtube.com/watch?v=EdCOhRdkkyY,,McCreamy,620K,16 hours ago,05/12/2022,this is the greatest fortnite chapter EVER!!! (VERY EPIC!!!!) SUBSCRIBE TO CREAMY: https://www.youtube.com/channel/UC6j1Tv_V127eP76q2p3pxrA LIKE and SUBSCRIBE! WATCH ME LIVE ON TWITCH! https://tw...
Fortnite Chapter 4 Season 1 Cinematic Trailer,https://www.youtube.com/watch?v=JW-KIbV9PRU,,Fortnite,3.2M,1 day ago,05/12/2022,"A new beginning awaits. In the fourth Chapter of Fortnite’s Battle Royale, go forth in a new realm and get around in new ways — ride a dirt bike, roll in a snowball, launch yourself with..."
