title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
Splatoon 3 Direct - Nintendo Switch,https://www.youtube.com/watch?v=aiuIZN0KDFQ,https://i.ytimg.com/vi/aiuIZN0KDFQ/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBEKcfuK8W8GpEFZ7izKE7SUzC2Gw,Nintendo,1.2M,17 hours ago,11/08/2022,Tune in for a Splatoon 3 Direct presentation featuring roughly 30 minutes of information about this splatastic game for Nintendo Switch. https://splatoon.nintendo.com/ #Splatoon3 #NintendoSwitch...
Angela Yee Is Leaving The Breakfast Club To Launch Her New On-Air Show 'Way Up with Angela Yee',https://www.youtube.com/watch?v=D401ljl6o7c,https://i.ytimg.com/vi/D401ljl6o7c/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCzyZyJXxkfpL5wxapdWdtPI3j8YA,Breakfast Club Power 105.1 FM,739K,17 hours ago,11/08/2022,Follow Angela's New Show Everywhere Below! https://www.instagram.com/wayupwithyee/ https://www.tiktok.com/@wayupwithyee https://www.facebook.com/wayupwithyee https://twitter.com/wayupwithyee...
I Completely Broke the Entire Game with Just 1 Item in Raft,https://www.youtube.com/watch?v=2-uQ70LZEyc,https://i.ytimg.com/vi/2-uQ70LZEyc/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDQrYAygdigtErRKMptBAyEWx_7Yg,Let's Game It Out,4.1M,1 day ago,11/08/2022,JOIN MY STREAMS! ► https://www.twitch.tv/letsgameitout Merch! ► http://bit.ly/LetsGameItOutStore Subscribe if you enjoy! ► http://bit.ly/letsgameitout_show Twitter ► https://twitter.com...
To The Samurai Community,https://www.youtube.com/watch?v=A3fcrCsOgpg,,CoryxKenshin,5.4M,2 days ago,11/08/2022,"Hey, it's good to see you. This video is an open and sincere conversation about the state of the community, some issues I've seen within it, and my gratitude towards you all."
MADDEN 23 GAMEPLAY FIRST LOOK | TDBarrett v Cleff | Madden Championship Series,https://www.youtube.com/watch?v=AUBPOscn8MY,,EA SPORTS MADDEN NFL,218K,15 hours ago,11/08/2022,"Exclusive first look at Madden ’23 gameplay, featuring @TDBarrett vs. @CleffTheGod of the Madden Championship Series. Watch the first official head-to-head game of the season with commentary..."
Rod Wave - Alone (Official Video),https://www.youtube.com/watch?v=w5Ft8tuWRMQ,,RodWave,1.8M,2 days ago,11/08/2022,"Pre-order Rod Wave's New Album ""Beautiful Mind"", Available Friday: https://rodwave.lnk.to/beautifulmind Follow Rod Wave: ► Instagram: https://www.instagram.com/rodwave/ ► Twitter: https://twit..."
Samsung Galaxy Unpacked August 2022: Official Livestream,https://www.youtube.com/watch?v=FN3BtquTooA,,Samsung,2.9M,Streamed 15 hours ago,11/08/2022,"Next Galaxy has arrived. #SamsungUnpacked was LIVE on August 10, 2022. Watch our ASL Stream: https://youtu.be/srQMhtGqVxA Learn more: http://www.samsung.com To view the YouTube streams on..."
ROSALÍA - DESPECHÁ (Official Video),https://www.youtube.com/watch?v=5g2hT4GmAGU,,ROSALÍA,3.6M,14 hours ago,11/08/2022,Official video for “DESPECHÁ” by ROSALÍA. Listen & Download “DESPECHÁ” out now: https://rosalia.lnk.to/DESPECHA Shop the official store: https://rosalia.lnk.to/merch LYRICS ...
AMP LOVE & BOXING,https://www.youtube.com/watch?v=IjKjsFdecIA,,AMP,1.4M,2 days ago,11/08/2022,Become a Member for Exclusive AMP content: https://www.youtube.com/channel/UCJbYdyufHR-cxOuY96KIoqA/join ⚡️⚡️AMP⚡️⚡️ 🖤 Join the AMP Discord: https://discord.gg/zMeuncfUc8...
THE MENU | Official Trailer | Searchlight Pictures,https://www.youtube.com/watch?v=C_uTkUGcHv4,,SearchlightPictures,2.2M,17 hours ago,11/08/2022,"A couple (Anya Taylor-Joy and Nicholas Hoult) travels to a coastal island to eat at an exclusive restaurant where the chef (Ralph Fiennes) has prepared a lavish menu, with some shocking surprises...."
