title,url,thumbnail_url,channel,views,uploaded_time,scraped_time,description
To The Samurai Community,https://www.youtube.com/watch?v=A3fcrCsOgpg,https://i.ytimg.com/vi/A3fcrCsOgpg/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA-NPvWAlIghNAByiAdqDPnmCt-wQ,CoryxKenshin,4.8M,1 day ago,10/08/2022,"Hey, it's good to see you. This video is an open and sincere conversation about the state of the community, some issues I've seen within it, and my gratitude towards you all."
I Completely Broke the Entire Game with Just 1 Item in Raft,https://www.youtube.com/watch?v=2-uQ70LZEyc,https://i.ytimg.com/vi/2-uQ70LZEyc/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDQrYAygdigtErRKMptBAyEWx_7Yg,Let's Game It Out,2.3M,15 hours ago,10/08/2022,JOIN MY STREAMS! ► https://www.twitch.tv/letsgameitout Merch! ► http://bit.ly/LetsGameItOutStore Subscribe if you enjoy! ► http://bit.ly/letsgameitout_show Twitter ► https://twitter.com...
AMP LOVE & BOXING,https://www.youtube.com/watch?v=IjKjsFdecIA,https://i.ytimg.com/vi/IjKjsFdecIA/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLATV1xYfv53p-1LaZmej86zlUKDmg,AMP,1.1M,1 day ago,10/08/2022,Become a Member for Exclusive AMP content: https://www.youtube.com/channel/UCJbYdyufHR-cxOuY96KIoqA/join ⚡️⚡️AMP⚡️⚡️ 🖤 Join the AMP Discord: https://discord.gg/zMeuncfUc8...
@skaiwater - #miles ( official music video ),https://www.youtube.com/watch?v=_WgKrKKkZgA,https://i.ytimg.com/vi/_WgKrKKkZgA/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDx0Jwx2Bo6t9Nf4XNWyhGV_NjWSw,water,1M,2 months ago,10/08/2022,shot by jelani miller & cameron moore edited by skaiwater produced by skaiwater & jdolla written by skaiwater get #miles - https://skaiwater.ffm.to/miles https://www.instagram.com/skaiwater...
Rod Wave - Alone (Official Video),https://www.youtube.com/watch?v=w5Ft8tuWRMQ,,RodWave,1.2M,1 day ago,10/08/2022,"Pre-order Rod Wave's New Album ""Beautiful Mind"", Available Friday: https://rodwave.lnk.to/beautifulmind Follow Rod Wave: ► Instagram: https://www.instagram.com/rodwave/ ► Twitter: https://twit..."
Insane 4 month body transformation (Heath Hussar),https://www.youtube.com/watch?v=8RfmGdilDCY,,Xeela Fitness,286K,14 hours ago,10/08/2022,"Try Xeela Here - https://xeelafitness.com/ Follow us on Instagram! @xeelafitness https://www.instagram.com/xeelafitness/?hl=en You might have seen him from Vine, David Dobrik's Vlogs, or his..."
Olivia Newton-John dies aged 73 | 9 News Australia,https://www.youtube.com/watch?v=91pBZdSGVGc,,9 News Australia,1.3M,1 day ago,10/08/2022,"Legendary Australian singer, actress and entertainer Oliva Newton-John has died peacefully at her California ranch surrounded by family and friends. ► Subscribe and 🔔: http://9Soci.al/KM6e50G..."
Monkeypox: Last Week Tonight with John Oliver (HBO),https://www.youtube.com/watch?v=pQcFCFZIuZI,,LastWeekTonight,3.1M,2 days ago,10/08/2022,"John Oliver discusses the recent monkeypox outbreak in the U.S., how we’ve fumbled our response to it, and some aspirations for this coming autumn. Connect with Last Week Tonight online......"
"Anne Heche slipped into coma, is in critical condition after fiery Mar Vista crash, rep says | ABC7",https://www.youtube.com/watch?v=gRbdtHP7P1o,,ABC7,1.6M,1 day ago,10/08/2022,"Actress Anne Heche fell into a coma and is in critical condition after her car crashed into a Los Angeles home, a spokesperson disclosed Monday. Full story:"
I Secretly Cheated with //PASTE in a Building Competition,https://www.youtube.com/watch?v=yXGJryiSOYY,,BeckBroJack,1M,1 day ago,10/08/2022,Today I cheated with //paste in a building competition in Minecraft... 👕 OFFICIAL MERCH - https://beckbrojack.co/ 👍 FOLLOW ME! 👾 DISCORD - https://discord.gg/SmnQZKd 🐦 TWITTER...
